x,y,group
24.66,3371.3,12941
24.66,3371.4,12941
24.66,3371.3,12941
30.36,3371.5,12941
31.032,3371.6,12941
32.5,3371.3,12941
32.867999999999995,3371.5,12941
38.556,3371.4,12941
38.556,3371.3,12941
38.752,3371.2,12941
38.756,3371.3,12941
38.756,3371.2,12941
40.328,3371.1,12941
41.204,3370.8,12941
41.212,3370.7,12941
43.644,3370.4,12941
43.644,3370.2,12941
43.644,3370.4,12941
43.648,3370.5,12941
44.196,3370.7,12941
45.808,3370.9,12941
46.22,3371.0,12941
46.536,3370.6,12941
0.0,3370.4,12985
0.004,3370.5,12985
0.5519999999999999,3370.7,12985
2.164,3370.9,12985
2.576,3371.0,12985
2.892,3370.6,12985
3.676,3370.5,12985
3.676,3370.4,12985
3.676,3370.3,12985
3.676,3370.4,12985
3.68,3370.3,12985
3.68,3370.2,12985
3.684,3370.4,12985
3.736,3370.2,12985
6.88,3370.4,12985
7.476,3370.3,12985
7.479999999999999,3370.2,12985
7.479999999999999,3370.1,12985
7.479999999999999,3370.2,12985
7.479999999999999,3370.1,12985
7.479999999999999,3370.0,12985
7.484,3369.9,12985
7.484,3370.0,12985
7.487999999999999,3369.8,12985
7.487999999999999,3370.0,12985
7.487999999999999,3369.8,12985
7.487999999999999,3369.7,12985
7.495999999999999,3369.9,12985
7.5,3369.7,12985
7.575999999999999,3369.9,12985
10.22,3369.6,12985
11.672,3369.5,12985
12.364,3369.6,12985
13.728,3369.8,12985
14.984,3370.0,12985
15.376,3370.1,12985
15.376,3370.2,12985
15.456,3370.3,12985
17.308,3370.0,12985
21.82,3370.5,12985
21.84,3370.3,12985
22.252,3370.5,12985
23.712,3370.6,12985
23.892,3370.4,12985
29.46,3370.3,12985
29.788,3370.2,12985
34.5,3370.0,12985
35.867999999999995,3370.2,12985
39.34,3370.3,12985
40.344,3370.5,12985
0.0,3369.7,13011
0.008,3369.9,13011
0.012,3369.7,13011
0.0879999999999999,3369.9,13011
2.732,3369.6,13011
4.184,3369.5,13011
4.876,3369.6,13011
6.239999999999999,3369.8,13011
7.495999999999999,3370.0,13011
7.888,3370.1,13011
7.888,3370.2,13011
7.968,3370.3,13011
9.82,3370.0,13011
14.332,3370.5,13011
14.352,3370.3,13011
14.764,3370.5,13011
16.224,3370.6,13011
16.404,3370.4,13011
21.972,3370.3,13011
22.3,3370.2,13011
27.012,3370.0,13011
28.38,3370.2,13011
31.852,3370.3,13011
32.856,3370.5,13011
34.18,3370.6,13011
34.948,3370.8,13011
35.12,3370.7,13011
36.104,3370.5,13011
38.172,3370.4,13011
39.336,3370.3,13011
42.172,3370.2,13011
46.112,3370.0,13011
46.188,3370.2,13011
46.68,3370.3,13011
48.664,3370.2,13011
54.556,3370.4,13011
57.04,3370.3,13011
60.688,3370.4,13011
62.172,3370.5,13011
64.88,3370.3,13011
64.884,3370.2,13011
68.592,3370.3,13011
72.74799999999999,3370.4,13011
93.036,3370.3,13011
93.08,3370.2,13011
94.97600000000001,3370.1,13011
97.852,3369.9,13011
100.772,3369.7,13011
101.82,3369.6,13011
101.82,3369.5,13011
0.0,3369.8,13112
0.0,3369.7,13112
0.0,3369.6,13112
0.0,3369.5,13112
0.004,3369.6,13112
0.004,3369.5,13112
0.004,3369.6,13112
0.004,3369.4,13112
0.02,3369.2,13112
0.1119999999999999,3369.3,13112
0.1119999999999999,3369.4,13112
0.6639999999999999,3369.5,13112
0.876,3369.6,13112
4.6,3369.5,13112
4.976,3369.6,13112
5.247999999999999,3369.3,13112
5.94,3369.5,13112
16.56,3369.6,13112
17.215999999999998,3369.7,13112
17.328,3369.8,13112
23.236,3369.9,13112
25.108,3370.0,13112
28.276,3369.9,13112
30.348,3369.8,13112
30.976,3370.0,13112
31.624,3369.8,13112
32.292,3369.7,13112
39.016,3370.0,13112
47.064,3370.3,13112
48.564,3370.1,13112
49.66,3370.0,13112
50.956,3370.1,13112
52.3,3369.9,13112
53.344,3370.0,13112
53.468,3370.1,13112
54.304,3369.8,13112
59.296,3369.9,13112
60.332,3370.0,13112
61.296,3369.8,13112
69.11999999999999,3369.5,13112
69.332,3369.6,13112
70.096,3369.5,13112
70.184,3369.4,13112
77.47999999999999,3369.3,13112
77.48399999999998,3369.4,13112
78.196,3369.2,13112
79.212,3369.4,13112
79.60799999999999,3369.6,13112
82.29999999999998,3369.5,13112
83.23599999999999,3369.1,13112
0.0,3370.1,13146
0.8359999999999999,3369.8,13146
5.828,3369.9,13146
6.864,3370.0,13146
7.8279999999999985,3369.8,13146
15.652,3369.5,13146
15.864,3369.6,13146
16.628,3369.5,13146
16.715999999999998,3369.4,13146
24.012,3369.3,13146
24.016,3369.4,13146
24.728,3369.2,13146
25.744,3369.4,13146
26.14,3369.6,13146
28.832,3369.5,13146
29.768,3369.1,13146
32.788,3369.0,13146
33.04,3368.8,13146
33.04,3368.9,13146
33.128,3369.0,13146
33.48,3369.1,13146
36.98,3368.9,13146
38.116,3369.1,13146
39.78,3369.2,13146
48.928,3369.3,13146
50.632,3369.4,13146
56.556,3369.5,13146
57.956,3369.6,13146
59.428,3369.5,13146
65.768,3369.9,13146
66.096,3370.0,13146
76.50399999999999,3369.9,13146
76.50399999999999,3369.8,13146
76.512,3369.9,13146
84.89199999999998,3369.8,13146
91.544,3370.0,13146
96.872,3369.6,13146
96.884,3369.7,13146
99.948,3369.5,13146
105.684,3369.4,13146
113.428,3369.5,13146
120.084,3369.3,13146
120.132,3369.2,13146
120.132,3369.1,13146
120.132,3369.0,13146
122.16,3369.3,13146
122.264,3369.4,13146
132.46,3369.5,13146
134.808,3369.3,13146
135.364,3369.5,13146
0.0,3368.9,13164
0.0879999999999999,3369.0,13164
0.44,3369.1,13164
3.94,3368.9,13164
5.076,3369.1,13164
6.739999999999999,3369.2,13164
15.888,3369.3,13164
17.592,3369.4,13164
23.516,3369.5,13164
24.916,3369.6,13164
26.388,3369.5,13164
32.728,3369.9,13164
33.056,3370.0,13164
43.464,3369.9,13164
43.464,3369.8,13164
43.472,3369.9,13164
51.852,3369.8,13164
58.504,3370.0,13164
63.832,3369.6,13164
63.844,3369.7,13164
66.908,3369.5,13164
72.64399999999998,3369.4,13164
80.38799999999999,3369.5,13164
87.04399999999998,3369.3,13164
87.092,3369.2,13164
87.092,3369.1,13164
87.092,3369.0,13164
89.11999999999999,3369.3,13164
89.22399999999999,3369.4,13164
99.42,3369.5,13164
101.768,3369.3,13164
102.324,3369.5,13164
102.328,3369.6,13164
102.332,3369.7,13164
102.744,3369.9,13164
103.08,3369.6,13164
103.328,3369.5,13164
103.328,3369.4,13164
107.104,3369.3,13164
107.172,3369.4,13164
107.172,3369.3,13164
111.744,3369.4,13164
112.596,3369.3,13164
113.412,3369.1,13164
113.412,3369.2,13164
114.848,3369.1,13164
116.728,3369.6,13164
123.608,3369.4,13164
131.316,3369.3,13164
131.4,3369.4,13164
0.0,3369.6,13196
0.004,3369.7,13196
0.4159999999999999,3369.9,13196
0.752,3369.6,13196
1.0,3369.5,13196
1.0,3369.4,13196
4.776,3369.3,13196
4.844,3369.4,13196
4.844,3369.3,13196
9.416,3369.4,13196
10.268,3369.3,13196
11.084,3369.1,13196
11.084,3369.2,13196
12.52,3369.1,13196
14.4,3369.6,13196
21.28,3369.4,13196
28.988,3369.3,13196
29.072,3369.4,13196
29.072,3369.5,13196
29.072,3369.6,13196
29.076,3369.3,13196
29.08,3369.5,13196
29.14,3369.3,13196
30.668,3369.5,13196
36.16,3369.2,13196
38.84,3369.4,13196
48.436,3369.3,13196
63.376,3369.4,13196
71.39999999999999,3369.2,13196
72.92799999999998,3369.4,13196
73.35599999999998,3369.5,13196
73.372,3369.4,13196
73.37999999999998,3369.1,13196
74.39999999999998,3369.3,13196
74.60799999999999,3369.4,13196
77.824,3369.2,13196
88.04399999999998,3369.1,13196
96.856,3369.2,13196
96.864,3369.3,13196
101.836,3369.4,13196
102.604,3369.5,13196
106.784,3369.4,13196
106.796,3369.3,13196
110.916,3369.6,13196
111.708,3369.4,13196
112.212,3369.3,13196
112.644,3369.4,13196
114.332,3369.6,13196
115.992,3369.8,13196
116.428,3369.9,13196
0.0,3369.4,13235
0.768,3369.5,13235
4.948,3369.4,13235
4.96,3369.3,13235
9.08,3369.6,13235
9.872000000000002,3369.4,13235
10.376,3369.3,13235
10.808,3369.4,13235
12.496,3369.6,13235
14.156,3369.8,13235
14.592,3369.9,13235
15.308,3370.0,13235
15.34,3370.1,13235
15.46,3370.0,13235
16.676,3370.1,13235
16.704,3370.2,13235
16.72,3369.9,13235
16.816,3370.1,13235
17.576,3370.2,13235
17.616,3370.0,13235
23.9,3369.9,13235
24.88,3369.8,13235
25.012,3369.7,13235
28.14,3369.6,13235
31.06,3369.4,13235
31.064,3369.3,13235
31.064,3369.4,13235
38.564,3369.3,13235
39.064,3369.2,13235
39.068,3369.3,13235
39.528,3369.5,13235
49.252,3369.9,13235
55.092,3370.0,13235
55.096,3369.9,13235
55.096,3369.8,13235
55.1,3369.9,13235
55.1,3370.0,13235
55.1,3369.7,13235
55.104,3369.8,13235
55.104,3369.9,13235
55.104,3369.7,13235
55.104,3369.5,13235
55.108,3369.7,13235
55.112,3369.6,13235
56.16,3369.7,13235
57.672,3369.6,13235
57.74,3369.5,13235
57.924,3369.4,13235
59.008,3369.5,13235
59.284,3369.3,13235
